video_id,label,scene,weather,light,time_of_alert,time_of_event,duration_s,fps,theta_used,n_frames,status,split,failure_tags,t_peak,s_peak,s_at_alert,s_at_event,lead_to_alert_s,lead_to_event_s,hit_alert,hit_event,false_positive,predicted_positive,n_eval_frames,hit_early_500ms,hit_early_1000ms,hit_early_1500ms
01031,1,Industrial,Cloudy,Normal,9.067,9.633,18.0,30.0,6.7908898322413265,134,ok,evaluation,ego_shake,8.366666666666667,0.564741229737542,0.1861025890968857,0.4267744801187684,0.700333333333333,1.266333333333332,False,False,,False,119,False,False,False
01033,1,Sub-urban,Cloudy,Normal,18.451,20.181,39.73856209150327,30.6,6.7908898322413265,134,ok,evaluation,,13.856209150326796,5.730450313406877,0.8784691355885152,1.9065182312735716,4.594790849673204,6.324790849673205,False,False,,False,119,False,False,False
01062,0,Highway,Clear,Bright,,,40.5,30.0,6.7908898322413265,134,ok,evaluation,,18.433333333333334,0.2262674122417156,,,,,,,False,False,134,,,
01075,0,Urban,Rain,Twilight,,,40.36666666666667,30.0,6.7908898322413265,134,ok,evaluation,low_visibility,18.433333333333334,4.910386429022816,,,,,,,False,False,134,,,
01088,0,Sub-urban,Clear,Twilight,,,39.9,30.0,6.7908898322413265,134,ok,validation,low_visibility,18.8,1.9500645198014106,,,,,,,False,False,134,,,
01116,0,Urban,Clear,Bright,,,39.166666666666664,30.0,6.7908898322413265,134,ok,validation,,17.7,5.621295040080723,,,,,,,False,False,134,,,
01121,0,Sub-urban,Clear,Dark,,,40.56666666666667,30.0,6.7908898322413265,134,ok,validation,low_visibility,20.4,3.598620388217546,,,,,,,False,False,134,,,
01177,0,Sub-urban,Cloudy,Twilight,,,40.19607843137255,30.6,6.7908898322413265,134,ok,evaluation,low_visibility,18.823529411764707,3.7496103993096304,,,,,,,False,False,134,,,
01209,0,Highway,Clear,Normal,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,9.833333333333334,0.9353156021508311,,,,,,,False,False,135,,,
01210,0,Rural,Cloudy,Normal,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,7.3,0.8817247441420242,,,,,,,False,False,135,,,
01213,0,Industrial,Clear,Twilight,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,11.033333333333333,-0.9234105344047379,,,,,,,False,False,135,,,
01217,0,Industrial,Cloudy,Normal,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,10.1,0.1768959525527367,,,,,,,False,False,135,,,
01229,0,Other,Clear,Normal,,,45.03333333333333,30.0,6.7908898322413265,134,ok,evaluation,,21.033333333333335,5.800429364104792,,,,,,,False,False,134,,,
01240,0,Highway,Clear,Normal,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,11.366666666666667,1.7877549946766962,,,,,,,False,False,135,,,
01242,0,Sub-urban,Cloudy,Normal,,,40.166666666666664,30.0,6.7908898322413265,134,ok,evaluation,ego_shake,21.733333333333334,7.181186339091808,,,,,,,True,True,134,,,
01250,0,Urban,Cloudy,Normal,,,40.19607843137255,30.6,6.7908898322413265,134,ok,evaluation,ego_shake,15.751633986928104,9.986769295672195,,,,,,,True,True,134,,,
01260,0,Highway,Clear,Dark,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,5.566666666666666,-0.030817343858021866,,,,,,,False,False,135,,,
01268,0,Highway,Clear,Dark,,,40.1,30.0,6.7908898322413265,134,ok,evaluation,low_visibility,17.9,0.6934278637821865,,,,,,,False,False,134,,,
01318,0,Industrial,Cloudy,Normal,,,19.0,30.0,6.7908898322413265,135,ok,evaluation,,10.0,-1.061241726611055,,,,,,,False,False,135,,,
01365,0,Highway,Cloudy,Twilight,,,40.26229508196721,30.5,6.7908898322413265,134,ok,evaluation,low_visibility,16.19672131147541,-0.8300606629743786,,,,,,,False,False,134,,,
01366,0,Other,Clear,Normal,,,19.0,30.0,6.7908898322413265,135,ok,validation,,10.4,-1.3015302209608353,,,,,,,False,False,135,,,
01399,0,Highway,Clear,Normal,,,40.63333333333333,30.0,6.7908898322413265,134,ok,evaluation,,18.3,1.6649631064164003,,,,,,,False,False,134,,,
01408,0,Highway,Clear,Dark,,,40.13333333333333,30.0,6.7908898322413265,135,ok,validation,low_visibility,23.033333333333335,1.7460356652118192,,,,,,,False,False,135,,,
01429,0,Urban,Rain,Normal,,,40.13333333333333,30.0,6.7908898322413265,135,ok,evaluation,,21.1,7.946128415864763,,,,,,,True,True,135,,,
01448,0,Sub-urban,Cloudy,Twilight,,,19.0,30.0,6.7908898322413265,135,ok,evaluation,ego_shake;low_visibility,11.266666666666667,5.356115752005568,,,,,,,False,False,135,,,
01459,0,Highway,Clear,Dark,,,40.06535947712418,30.6,6.7908898322413265,134,ok,validation,low_visibility,19.15032679738562,-0.930950067280495,,,,,,,False,False,134,,,
01503,0,Sub-urban,Cloudy,Normal,,,40.03333333333333,30.0,6.7908898322413265,134,ok,validation,ego_shake,20.533333333333335,7.167191582480759,,,,,,,True,True,134,,,
01510,0,Rural,Cloudy,Normal,,,40.09803921568627,30.6,6.7908898322413265,134,ok,evaluation,ego_shake,23.169934640522875,10.85273842312411,,,,,,,True,True,134,,,
01530,0,Sub-urban,Clear,Twilight,,,40.602006688963215,29.9,6.7908898322413265,134,ok,validation,low_visibility,19.632107023411372,1.5810493786781956,,,,,,,False,False,134,,,
01538,0,Sub-urban,Clear,Normal,,,40.557377049180324,30.5,6.7908898322413265,134,ok,evaluation,ego_shake,23.737704918032787,15.6748864737522,,,,,,,True,True,134,,,
01593,0,Highway,Cloudy,Twilight,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,9.9,4.3626380917382495,,,,,,,False,False,135,,,
01606,0,Rural,Clear,Normal,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,9.3,-1.016779119205057,,,,,,,False,False,135,,,
01618,0,Highway,Clear,Twilight,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,4.566666666666666,0.2098697268927723,,,,,,,False,False,135,,,
01632,0,Sub-urban,Clear,Normal,,,40.53333333333333,30.0,6.7908898322413265,135,ok,evaluation,,18.033333333333335,6.861440846543328,,,,,,,True,True,135,,,
01640,0,Highway,Clear,Twilight,,,40.2,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,18.533333333333335,2.9700795368025217,,,,,,,False,False,135,,,
01663,0,Urban,Clear,Dark,,,40.6,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,16.533333333333335,5.062380972402264,,,,,,,False,False,135,,,
01705,0,Sub-urban,Clear,Dark,,,40.13333333333333,30.0,6.7908898322413265,135,ok,validation,low_visibility,16.966666666666665,6.7908898322413265,,,,,,,False,False,135,,,
01711,0,Urban,Clear,Dark,,,40.23411371237459,29.9,6.7908898322413265,134,ok,evaluation,,21.906354515050168,7.890329194156961,,,,,,,True,True,134,,,
01754,0,Urban,Clear,Normal,,,39.7,30.0,6.7908898322413265,134,ok,validation,,19.1,1.7668908714188316,,,,,,,False,False,134,,,
01812,0,Urban,Clear,Normal,,,40.49180327868852,30.5,6.7908898322413265,134,ok,evaluation,,17.311475409836067,4.7483100332494175,,,,,,,False,False,134,,,
01878,0,Rural,Clear,Dark,,,19.0,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,12.266666666666667,0.5343667240590164,,,,,,,False,False,135,,,
01900,0,Urban,Cloudy,Twilight,,,41.317567567567565,29.6,6.7908898322413265,134,ok,evaluation,low_visibility,19.966216216216214,5.364027352141066,,,,,,,False,False,134,,,
01912,0,Other,Cloudy,Normal,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,10.7,2.8300310117955805,,,,,,,False,False,135,,,
01926,0,Industrial,Cloudy,Normal,,,40.326797385620914,30.6,6.7908898322413265,134,ok,evaluation,,16.143790849673202,-0.13460991017440194,,,,,,,False,False,134,,,
01968,0,Highway,Clear,Bright,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,13.3,0.04629972638054003,,,,,,,False,False,135,,,
01988,0,Sub-urban,Clear,Dark,,,40.71895424836601,30.6,6.7908898322413265,134,ok,evaluation,low_visibility,22.091503267973856,0.07895533745366579,,,,,,,False,False,134,,,
02019,0,Industrial,Cloudy,Normal,,,18.0,30.0,6.7908898322413265,135,ok,evaluation,,9.9,0.2398954897402037,,,,,,,False,False,135,,,
02024,0,Other,Unknown,Normal,,,40.55555555555556,30.6,6.7908898322413265,134,ok,evaluation,,18.464052287581698,5.892273033668366,,,,,,,False,False,134,,,
02049,0,Sub-urban,Clear,Dark,,,39.44915254237288,23.6,6.7908898322413265,134,ok,evaluation,low_visibility,17.245762711864405,0.528994901168384,,,,,,,False,False,134,,,
02085,0,Highway,Cloudy,Normal,,,40.06666666666667,30.0,6.7908898322413265,135,ok,evaluation,,16.0,9.193307531659208,,,,,,,True,True,135,,,
02102,0,Urban,Cloudy,Twilight,,,40.266666666666666,30.0,6.7908898322413265,135,ok,evaluation,low_visibility,17.5,1.5384019766163295,,,,,,,False,False,135,,,
02129,0,Urban,Clear,Twilight,,,40.36666666666667,30.0,6.7908898322413265,134,ok,evaluation,ego_shake;low_visibility,17.833333333333332,4.342800162162703,,,,,,,False,False,134,,,
